Date,open,high,low,close,volume,market_cap,year_week
2015-04-14,224.86356878,225.69631387,216.52954548,219.59604949,135331.67620553,29718301.46529704,2015-week(15)
2015-04-15,219.56042801,224.54229852,219.05384502,224.54229852,92417.84240167,20751714.75677069,2015-week(15)
2015-04-16,224.56640494,230.44454136,224.56640494,228.99471476,101049.59006117,23139822.05274878,2015-week(15)
2015-04-17,225.46092435,227.07642715,222.30509594333333,223.47367918,66288.09355723667,14812633.313178472,2015-week(15)
2015-04-20,222.69130148,226.636823,222.10698185,225.64489414,72942.56000955,16459116.23191597,2015-week(16)
2015-04-21,225.58494101,235.01313402,225.50202451,235.01313402,97907.84627552,23009629.79873868,2015-week(16)
2015-04-22,235.67891901,238.76599491,234.15297859,234.9643852,93904.89435543,22064305.76956462,2015-week(16)
2015-04-23,234.93923367,237.55941812,234.22226642,237.55941812,64519.32773319,15327173.95348774,2015-week(16)
2015-04-24,231.84399265000002,232.59067643000003,224.21331053999998,226.06083553333335,88530.49760170333,19930205.488686785,2015-week(16)
2015-04-27,219.57897889,233.31375329,218.3140592,230.17123537,159586.15495713,36732142.43416066,2015-week(17)
2015-04-28,229.17437566,229.86278281,223.59526186,226.46666004,88192.57599988,19972678.12719805,2015-week(17)
2015-04-29,226.23179315,227.57673612,224.28090774,226.60723413,76845.83655676,17413822.47662001,2015-week(17)
2015-04-30,226.48748184,239.66149671,225.82490324,236.52818251,133691.06295515,31621704.13904358,2015-week(17)
2015-05-01,235.15283774666668,240.15524272333332,233.73622025,236.65456712,64123.65773781,15172389.438506594,2015-week(17)
2015-05-04,240.98373878,243.38834484,238.36631348,239.79765022,82107.52730653,19689192.11308022,2015-week(18)
2015-05-05,239.68631629,240.10450572,233.02245939,237.03743575,94126.30631575,22311458.28549813,2015-week(18)
2015-05-06,236.92494478,237.27810486,229.62255433,230.06390056,120530.44817128,27729705.04302726,2015-week(18)
2015-05-07,230.07861515,239.52898539,229.11307854,237.71350682,111127.10509604,26416413.8552521,2015-week(18)
2015-05-08,241.57280709666665,246.88898345333334,238.89874357333335,242.66533441,79247.41113721333,19259308.239382353,2015-week(18)
2015-05-11,240.92515081,244.75502265,240.03204682,242.85280137,78586.43207715,19084935.17926236,2015-week(19)
2015-05-12,242.93705371,243.84532303,240.9363642,241.92641433,71336.26028169,17258125.66179327,2015-week(19)
2015-05-13,242.2338537,245.32174513,235.71152859,237.1377477,103050.84698978,24437245.75404676,2015-week(19)
2015-05-14,236.7622563,238.30582542,233.82849083,237.56019908,94989.88030994,22565814.8773596,2015-week(19)
2015-05-15,237.78388431666667,239.32259867999997,236.89252532,237.65375959333335,47495.185307683336,11292473.683115056,2015-week(19)
2015-05-18,237.33686045,237.61465779,233.21802408,234.12950694,63266.94229748,14812658.00547758,2015-week(20)
2015-05-19,234.13726677,235.10808192,232.86412398,233.31309785,51127.26594898,11928660.80325606,2015-week(20)
2015-05-20,233.23421418,235.69040869,233.23421418,235.08157767,58113.01558368,13661299.38649168,2015-week(20)
2015-05-21,235.12197056,237.35992317,234.99049384,236.25577186,54699.03294934,12922962.24953817,2015-week(20)
2015-05-22,239.09198077333335,242.10895589999998,238.56855360999998,240.94171766666668,60611.44225299667,14601734.942200258,2015-week(20)
2015-05-25,241.75482877,241.89077046,237.34815295,237.95413007,50898.93518363,12111611.84323328,2015-week(21)
2015-05-26,237.94201073,238.88328459,236.37661448,238.17288252,58807.83308816,14006431.12154141,2015-week(21)
2015-05-27,238.13965736,240.53051139,237.56546513,238.09705422,64188.39930562,15283068.78948686,2015-week(21)
2015-05-28,237.93758781,239.35624822,237.70794798,238.52631562,47012.0217581,11213604.33973492,2015-week(21)
2015-05-29,236.83311418999997,237.03413133,233.13367610999998,234.16802623,51248.43441928667,11993964.618183896,2015-week(21)
2015-06-01,230.51152715,231.87282852,221.89835797,223.47786863,103287.78480112,23082534.00271582,2015-week(22)
2015-06-02,223.44906066,227.08842561,222.93211286,226.33931033,81371.44521114,18417556.78949706,2015-week(22)
2015-06-03,226.1674086,228.14350233,224.74645626,226.75118341,69868.40588411,15842743.7168444,2015-week(22)
2015-06-04,226.58461984,227.47848672,224.93972917,225.19842462,58861.79921413,13255584.45347767,2015-week(22)
2015-06-05,226.0086718266667,227.39572513333334,224.29380887333332,225.65532266333335,57051.68066028,12872868.440726994,2015-week(22)
2015-06-08,224.09253501,230.17999887,224.07402205,229.35059224,91453.47582705,20974908.84327809,2015-week(23)
2015-06-09,229.38304705,231.6742985,228.80001045,229.84365988,113928.74664641,26185800.09522577,2015-week(23)
2015-06-10,229.78547944,232.08118504,229.22570947,229.87707913,61010.913598,14025010.61280196,2015-week(23)
2015-06-11,229.93080735,232.16694227,229.87058059,230.91240195,52351.58381999,12088629.96597003,2015-week(23)
2015-06-12,231.79562308333334,234.5546969766667,231.30136301666664,232.99066834333334,48309.01228608666,11248890.100850694,2015-week(23)
2015-06-15,234.51209761,238.53137039,234.47757308,237.76556831,75143.36166466,17866504.09077364,2015-week(24)
2015-06-16,237.7589995,252.97142075,237.04802021,251.18103593,139613.5104993,35068266.19649646,2015-week(24)
2015-06-17,251.4535979,258.07960816,247.01011597,249.65709089,145531.25482198,36332909.71263486,2015-week(24)
2015-06-18,249.81645392,252.88869012,244.68480573,249.56084472,103954.21987874,25942902.92545398,2015-week(24)
2015-06-19,246.94720311666666,249.00102246666665,243.10406169333336,245.66971251333334,59498.29472667,14618261.136131935,2015-week(24)
2015-06-22,245.53107445,248.87524264,244.54226871,248.21295348,60393.38536601,14990420.55258198,2015-week(25)
2015-06-23,248.08966141,248.47201752,245.02460165,245.57767702,51752.01944308,12709140.7161359,2015-week(25)
2015-06-24,245.53554009,247.93045817,241.76418907,241.76418907,60479.37196841,14621746.31918254,2015-week(25)
2015-06-25,241.6340236,245.46955014,241.5212206,244.11658694,54667.14657491,13345157.23936396,2015-week(25)
2015-06-26,246.95827771000003,249.77018791,245.3679188,248.88464418333334,55836.17587052333,13916717.953661425,2015-week(25)
2015-06-29,250.06946561,257.94524278,249.89177336,257.63546453,111721.71241803,28783475.2767599,2015-week(26)
2015-06-30,257.76390765,268.9741062,256.46599575,263.50849592,138706.44153465,36550325.78377096,2015-week(26)
2015-07-01,263.74756404,265.5539963,256.87233326,259.3901648,88217.20632552,22882675.68657026,2015-week(26)
2015-07-02,259.29715352,262.55357304,255.52431524,256.31153253,70660.9637953,18111219.92074782,2015-week(26)
2015-07-03,258.6488212566667,265.27663027,256.38835444333336,263.8409942366667,81812.76748169333,21795709.151210766,2015-week(26)
2015-07-06,271.94646712,277.36303072,267.84168699,269.43476531,142029.86514617,38267783.38314968,2015-week(27)
2015-07-07,269.87678034,272.14124269,265.74905076,266.98913463,84690.11870723,22611341.50521142,2015-week(27)
2015-07-08,267.05442382,274.99047529,265.46016268,271.26386743,100126.49340477,27160699.83305492,2015-week(27)
2015-07-09,271.51917803,273.56800422,267.421313,269.87174291,87472.42663086,23606336.23186876,2015-week(27)
2015-07-10,282.52551554,302.69584729666667,281.60044937666663,296.3414121666667,158489.36755670334,46653682.46343952,2015-week(27)
2015-07-13,310.98453461,311.34305187,281.04786592,292.32220128,171550.065341,50147892.7307726,2015-week(28)
2015-07-14,292.21009274,296.91665287,286.87572493,287.93030152,80764.59054712,23254572.90850534,2015-week(28)
2015-07-15,287.74591607,294.50712303,285.41152513,286.24768302,75112.73706778,21500846.95113678,2015-week(28)
2015-07-16,286.20677674,291.7595717,275.55313556,278.29362284,136488.76044243,37983951.62063022,2015-week(28)
2015-07-17,277.73820681666666,279.93398041666666,273.07926060999995,276.3366525166667,66827.61561121,18494543.999629457,2015-week(28)
2015-07-20,274.03649098,279.96136003,273.09010209,279.96136003,63503.09494218,17778412.8259608,2015-week(29)
2015-07-21,280.09142015,281.33881541,276.26410452,276.89539692,69991.06268474,19380203.08313326,2015-week(29)
2015-07-22,276.59710992,278.31301727,275.11518363,277.88853372,58814.58755762,16343899.49783847,2015-week(29)
2015-07-23,277.97432472,279.01831829,276.55377761,277.07402722,56959.88392274,15782104.4287109,2015-week(29)
2015-07-24,285.0400355433333,291.78373125666667,283.7765889,290.56581810333336,65963.62169264333,19122297.1467713,2015-week(29)
2015-07-27,293.48861456,296.82172725,287.83111601,294.16067885,88075.10757222,25908233.432898,2015-week(30)
2015-07-28,294.21301181,297.35102959,294.18149257,295.39857268,68246.44639836,20159902.85678698,2015-week(30)
2015-07-29,295.29903964,295.47797551,289.41486086,290.21683083,68844.60787218,19979863.91655059,2015-week(30)
2015-07-30,290.13533751,291.2718948,287.5395849,288.45472858,61163.09676722,17642784.47683353,2015-week(30)
2015-07-31,285.08956802666665,286.33074773666664,280.0705641866667,283.3504615566667,57262.084407543334,16234385.133572007,2015-week(30)
2015-08-03,283.20367149,285.38675999,280.30790284,282.05222213,64699.56779096,18248656.86642925,2015-week(31)
2015-08-04,282.02363475,286.48546685,282.02363475,286.04061947,64594.11205259,18476539.82561421,2015-week(31)
2015-08-05,285.90895454,286.38491929,282.51292591,283.21467797,63679.04797698,18034841.06647452,2015-week(31)
2015-08-06,283.17557606,283.17684996,279.27828887,279.75814105,60508.26363157,16927679.35156169,2015-week(31)
2015-08-07,273.75322465666665,276.33883945,265.96489565999997,268.80290872999996,85762.23454333334,22942945.78936776,2015-week(31)
2015-08-10,265.09701252,266.98797416,262.36929559,264.87759103,73772.7061581,19540736.69094778,2015-week(32)
2015-08-11,264.90920229,271.09957605,264.80499513,271.09957605,81542.43305542,22106119.03115048,2015-week(32)
2015-08-12,271.15374615,271.15374615,265.75082395,266.59819098,87950.76014483,23447513.55010369,2015-week(32)
2015-08-13,266.67772385,266.67772385,263.36378552,264.52812729,80027.13120621,21169427.15027082,2015-week(32)
2015-08-14,264.27755241,265.99098031666665,260.02623239999997,262.12386147,77808.20620586333,20383267.818191115,2015-week(32)
2015-08-17,258.40881683,260.42381956,256.91289674,258.74050893,70891.09572359,18342398.18607652,2015-week(33)
2015-08-18,258.76582995,258.91106316,206.63581012,206.63581012,182600.05154092,37731709.57785722,2015-week(33)
2015-08-19,212.91051836,237.3433653,212.91051836,226.81703988,249557.702269,56603939.30706792,2015-week(33)
2015-08-20,226.98577699,237.83199692,226.98577699,235.73087825,118631.61741207,27965135.36033723,2015-week(33)
2015-08-21,233.23407285666667,235.47034731999997,227.38017265999997,231.01814928333337,89555.76382295333,20695959.99348422,2015-week(33)
2015-08-24,228.51886783,228.51886783,210.33329958,211.33327794,263708.36781138,55730353.78914422,2015-week(34)
2015-08-25,210.60888921,226.34774254,198.81215051,221.62062495,247513.88899895,54854182.76414374,2015-week(34)
2015-08-26,221.99646677,231.14022516,220.1222417,226.00274981,133613.46265557,30197009.97212257,2015-week(34)
2015-08-27,226.22740989,228.9779723,224.13070768,225.22914522,94164.19953151,21208522.17072634,2015-week(34)
2015-08-28,229.39058080333334,233.90085613,225.42292512666666,230.34097597666667,94511.2429818,21794481.87501441,2015-week(34)
2015-08-31,229.51544017,232.42170524,226.37699262,231.17992505,84696.41771943,19580111.50060613,2015-week(35)
2015-09-01,231.33208503,232.42088771,227.17808741,227.80501238,87553.39606662,19945102.47516504,2015-week(35)
2015-09-02,227.78089903,231.18481841,226.87855773,230.79886509,82662.79613042,19078479.53226224,2015-week(35)
2015-09-03,230.82373439,231.5543627,227.89244219,228.33892274,74786.50210255,17076669.32532671,2015-week(35)
2015-09-04,232.16107810000003,237.87461253666666,231.81064514,236.16611654,85327.55619846,20166392.404135484,2015-week(35)
2015-09-07,240.35214288,242.48041692,239.1900091,240.56934535,75913.66415872,18262500.49014238,2015-week(36)
2015-09-08,240.56232845,246.20427402,240.12822061,244.4994253,99929.24935842,24432644.03908256,2015-week(36)
2015-09-09,244.48029781,245.47790825,239.0038873,239.37057685,93819.47711545,22457622.35709705,2015-week(36)
2015-09-10,239.5322557,241.56253639,237.02344675,239.4942666,84860.17687696,20323525.82511123,2015-week(36)
2015-09-11,239.1918396033333,240.4471710833333,235.12814121333335,236.32535573666667,71654.73141864,16921337.211862672,2015-week(36)
2015-09-14,231.14765047,232.69675404,228.79666265,231.41077774,82369.31797392,19061147.93405396,2015-week(37)
2015-09-15,231.33498292,232.79603527,230.71009641,231.30974018,77661.58296635,17963880.57816528,2015-week(37)
2015-09-16,231.34424385,232.51945855,228.80606843,230.11180291,77750.83678558,17891385.23045372,2015-week(37)
2015-09-17,230.35648448,235.59808584,229.84282629,234.13442978,81117.33031761,18992359.879556,2015-week(37)
2015-09-18,233.84546262333333,234.7114955333333,232.59605376333334,233.00596845333334,61948.42167793,14442995.216482319,2015-week(37)
2015-09-21,231.88289005,231.9727155,227.34208371,227.78870494,79652.47921645,18143935.0859176,2015-week(38)
2015-09-22,227.97220822,233.56790075,226.46276735,231.78849619,104565.54484302,24237090.3928979,2015-week(38)
2015-09-23,231.98290851,233.06104832,231.2078318,231.76597482,71472.57281411,16564910.51083085,2015-week(38)
2015-09-24,232.07656695,236.55430541,232.04349579,235.34532174,102711.27956263,24172619.13467668,2015-week(38)
2015-09-25,235.92388114000002,237.1322349333333,234.43319325333334,235.4318943766667,65473.30039456333,15426950.381156674,2015-week(38)
2015-09-28,234.04899236,240.92471938,233.67294348,240.66192146,96393.89593204,23198340.21157196,2015-week(39)
2015-09-29,240.75198556,241.82527653,237.79985659,238.13811604,91907.53440333,21886687.09233919,2015-week(39)
2015-09-30,237.97533056,239.27046867,236.91184949,237.21939661,74166.12800932,17593644.13501208,2015-week(39)
2015-10-01,237.31068009,239.776943,237.02759645,238.53341945,80238.50495108,19139564.95747205,2015-week(39)
2015-10-02,239.18150602,240.76779339000004,238.65434711666668,239.58234039,65567.86034799667,15704058.363856303,2015-week(39)
2015-10-05,239.81748853,241.99697887,238.72836023,241.91226936,93365.01924625,22586143.68484808,2015-week(40)
2015-10-06,242.02753724,249.07308229,241.86899363,247.70741908,109451.13015868,27111856.96740922,2015-week(40)
2015-10-07,247.66507813,248.31539546,244.07029004,244.58104833,91429.51574262,22361926.80862718,2015-week(40)
2015-10-08,244.60876946,246.0923173,244.26253033,244.38411891,70788.77198434,17299651.67044073,2015-week(40)
2015-10-09,246.0036160233333,247.91403424,245.54486715333334,247.41995764333333,61039.839090003334,15100933.509454986,2015-week(40)
2015-10-12,249.24182332,249.45341468,246.31564572,247.54949382,66424.64187433,16443386.47345846,2015-week(41)
2015-10-13,247.7094981,252.26168346,246.16903356,251.8356064,109455.21672288,27564720.87752687,2015-week(41)
2015-10-14,251.90910612,256.40293683,251.51283474,254.38899444,101102.31937171,25719317.36040984,2015-week(41)
2015-10-15,254.39640756,258.18119869,254.26678552,257.07561952,94827.96725737,24377958.43080965,2015-week(41)
2015-10-16,265.03130702,272.90240154,261.44619539999997,267.51742821666664,120420.52401564001,32308157.304239616,2015-week(41)
2015-10-19,264.87056986,267.13277804,263.04474857,266.3037562,87151.66730262,23208816.36203104,2015-week(42)
2015-10-20,266.49097652,273.37565382,266.49097652,271.8969952,105784.32761221,28762440.8171352,2015-week(42)
2015-10-21,271.96769821,273.49266102,266.48475709,269.12315161,86642.71093268,23317559.43021902,2015-week(42)
2015-10-22,269.47036107,279.164742,269.47036107,276.01226792,121679.75115947,33585104.07799636,2015-week(42)
2015-10-23,280.10530802,287.42643373,279.99120661,282.81806624,112521.86153545002,31849760.985974144,2015-week(42)
2015-10-26,285.0214676,287.30433556,282.68234748,287.30433556,97733.73539523,28079325.90931746,2015-week(43)
2015-10-27,287.51836214,299.46091083,287.44629198,296.46333613,150925.06375728,44743747.90728696,2015-week(43)
2015-10-28,296.64988603,308.51817622,296.64988603,306.20798833,159083.04668237,48712499.70245076,2015-week(43)
2015-10-29,306.44521121,320.56803211,303.76553096,316.59163753,191025.66073328,60477126.74146931,2015-week(43)
2015-10-30,320.7607193833333,333.20928656,314.9657103566667,324.6901501666667,150414.8578046467,48821985.90789431,2015-week(43)
2015-11-02,328.48730739,366.28792353,326.23132064,362.73680806,273472.37764844,99198497.36041676,2015-week(44)
2015-11-03,362.44689172,418.58602633,359.42257609,403.27710544,486549.85582106,196214417.50710568,2015-week(44)
2015-11-04,405.13511671,497.45275381,378.91718841,408.32431993,579637.75295762,236680191.28233567,2015-week(44)
2015-11-05,409.07404222,446.66017205,373.46737721,385.94017228,356070.59038102,137421944.99657047,2015-week(44)
2015-11-06,382.1606970766666,392.7194043133333,365.87028145666665,378.2063669266667,178332.9619522,67233009.3571539,2015-week(44)
2015-11-09,374.5562984,386.39390153,363.3298922,381.38981038,152235.8058854,58061185.14016663,2015-week(45)
2015-11-10,380.16801102,381.67844822,328.32846033,338.36563845,242060.91444041,81905095.85735309,2015-week(45)
2015-11-11,338.55091457,342.15219423,301.39912474,310.93662177,295715.20708576,91948687.49782744,2015-week(45)
2015-11-12,312.9186945,343.92063334,312.9186945,339.76319139,195856.40894206,66544798.55642948,2015-week(45)
2015-11-13,336.27861547000003,338.91031503666665,324.87922131666664,330.47671405999995,109105.88737701,36069736.8823283,2015-week(45)
2015-11-16,320.56176174,332.61324136,316.34371401,331.55227926,112747.49382332,37381688.55792013,2015-week(46)
2015-11-17,331.63141045,339.47246555,330.74602237,335.9403124,117993.85416013,39638892.22840768,2015-week(46)
2015-11-18,336.07041129,337.93213362,331.24337561,335.70467602,99761.0574354,33490253.46611498,2015-week(46)
2015-11-19,336.03650434,336.65220637,326.05825552,327.14863255,107633.8515439,35212267.34818589,2015-week(46)
2015-11-20,325.8091766733333,328.21278978666663,318.35640384,324.97615737666666,82014.98149734667,26590605.165592317,2015-week(46)
2015-11-23,325.20850212,325.6429003,322.05835548,324.09055696,60719.94123915,19678759.57469732,2015-week(47)
2015-11-24,324.35849706,324.49052948,319.63205867,321.38810339,63287.65903352,20339900.70445985,2015-week(47)
2015-11-25,321.70752213,330.781229,318.56928575,329.71181372,91808.11754185,30270220.94902624,2015-week(47)
2015-11-26,329.75806708,366.93883551,329.68128677,353.0324429,232300.50704307,82009615.48872036,2015-week(47)
2015-11-27,356.56844519,365.66102856333333,352.67931877999996,362.92199781,95636.42565041666,34662015.209773,2015-week(47)
2015-11-30,372.48568027,382.76352475,370.40207239,377.66281744,151747.10596287,57309239.57567472,2015-week(48)
2015-12-01,377.46830182,379.7299964,356.3091597,363.12944381,131265.57145923,47666393.95521885,2015-week(48)
2015-12-02,363.01469427,363.01469427,348.9485305,359.55553712,114286.56157407,41092366.03231266,2015-week(48)
2015-12-03,359.86829387,370.57964702,357.76503862,361.81513428,103876.77237892,37584188.34709061,2015-week(48)
2015-12-04,371.73887527333335,386.0973747133333,369.0088107166667,381.07525508,123093.95952582,47303751.90220114,2015-week(48)
2015-12-07,389.37239744,400.11534737,386.40034123,396.20189349,119207.89904559,47230395.32084724,2015-week(49)
2015-12-08,396.06165545,415.80779371,391.40357026,415.80779371,105039.64968872,43676304.9891024,2015-week(49)
2015-12-09,418.16943205,423.41979881,406.63778861,418.02378431,167308.06255694,69938749.45554645,2015-week(49)
2015-12-10,417.99204015,420.66986447,412.31398158,415.80119763,91948.67986191,38232371.20706334,2015-week(49)
2015-12-11,434.67212717,454.39569961333336,415.62272937333336,440.97412824,186756.33729676998,82455924.25135279,2015-week(49)
2015-12-14,433.06321142,447.58226242,429.72425911,444.48612489,259558.13774145,115369990.8277042,2015-week(50)
2015-12-15,444.11102224,465.07377928,444.11102224,464.65132011,142022.00447275,65990711.86356883,2015-week(50)
2015-12-16,465.30804064,465.30804064,442.70140663,454.97729483,203788.10219115,92718959.4533162,2015-week(50)
2015-12-17,454.9341814,458.61199925,448.839452,456.68957259,82209.70425246,37544314.69810508,2015-week(50)
2015-12-18,461.14004682,465.3449528833333,449.0174117933334,456.30128380333326,102674.81516200665,46641526.62092835,2015-week(50)
2015-12-21,442.8550744,445.01210735,425.90426348,438.47437099,135676.10037083,59490492.76902395,2015-week(51)
2015-12-22,438.46724827,444.29582023,435.50564913,436.73244428,83460.42546964,36449875.61608982,2015-week(51)
2015-12-23,436.95141112,445.29878836,436.81669487,442.60967478,78379.82436355,34691668.57088834,2015-week(51)
2015-12-24,443.22037213,459.50610716,443.22037213,454.76636112,92840.89557694,42220916.24438181,2015-week(51)
2015-12-25,442.06177637,446.6785469633333,422.04450917,431.71640662000004,122994.50876381999,52178672.2601132,2015-week(51)
2015-12-28,422.95125868,429.63273297,418.62266476,422.51723799,85761.3585381,36235652.33555297,2015-week(52)
2015-12-29,422.59144913,433.45978489,421.25828408,433.45978489,86780.28974967,37615765.72733143,2015-week(52)
2015-12-30,433.85028966,434.82109047,422.45620489,427.10068154,74512.53858839,31824356.0141958,2015-week(52)
2015-12-31,426.57482189,433.04914995,418.27640444,430.58473992,72083.74586343,31038160.96520922,2015-week(52)
2016-01-01,433.3763011866666,435.89255772,428.71363252,433.2254512033333,49123.354865576664,21267612.343518075,2016-week(00)
2016-01-04,430.388844,435.78882974,429.33566022,434.66552414,58779.36300359,25549362.62867456,2016-week(01)
2016-01-05,434.59167398,435.80709125,431.07436437,433.57528294,49571.7721252,21493095.1250719,2016-week(01)
2016-01-06,433.5301325,433.5301325,427.69537174,431.39867764,50553.48643798,21808707.19936794,2016-week(01)
2016-01-07,431.18169665,460.02823686,430.75630079,459.39446166,148140.06770233,68054726.65303719,2016-week(01)
2016-01-08,454.15151020666667,456.03196094333333,446.32609931,450.81166565333325,61202.851329196674,27637962.3843638,2016-week(01)
2016-01-11,449.51929773,451.69221659,444.57630325,449.27880295,61137.42811592,27467750.51948568,2016-week(02)
2016-01-12,449.33231914,449.60477315,436.41200245,436.41200245,199767.69294326,87181018.90158135,2016-week(02)
2016-01-13,433.94457693,436.0805755,422.35526662,432.42949106,332659.72682932,143851876.3682734,2016-week(02)
2016-01-14,432.72533308,434.44808755,429.40327606,430.95100014,65439.15540122,28201069.46829158,2016-week(02)
2016-01-15,392.86316433999997,404.08264449666666,366.45662067333325,378.5276808666667,211727.83373974334,79535786.48809695,2016-week(02)
2016-01-18,381.75847076,387.9290297,376.36167961,386.83552066,87401.00390116,33809812.85035526,2016-week(03)
2016-01-19,387.14686934,387.6654042,378.78762495,380.57969277,82641.74861863,31451771.29887814,2016-week(03)
2016-01-20,380.43359008,424.89785655,377.41114957,420.90587695,222835.46445599,93792756.58245283,2016-week(03)
2016-01-21,419.61596236,422.8843066,406.56023882,410.69791375,115340.6766262,47370175.2603949,2016-week(03)
2016-01-22,394.13626762333337,403.96979724,382.29449012333333,391.3457802166667,109925.11954450666,42710771.8060373,2016-week(03)
2016-01-25,403.20946585,403.20946585,389.14100268,392.64718207,81115.76784915,31849877.66779444,2016-week(04)
2016-01-26,392.60873013,399.03957181,391.48591126,393.74689181,67329.25696856,26510685.6593754,2016-week(04)
2016-01-27,393.59840987,398.47657773,392.80696409,397.01630643,53533.71487839,21253757.75064602,2016-week(04)
2016-01-28,397.31819862,397.66973806,380.37793763,380.91558426,90879.99845642,34617607.70950777,2016-week(04)
2016-01-29,379.8268060533333,383.12209873666666,369.7564958533333,375.83782926999993,82975.99293052332,31306606.739031766,2016-week(04)
2016-02-01,369.0267218,379.30806483,368.09990563,373.49861872,85289.55715805,31855531.79000702,2016-week(05)
2016-02-02,373.33508007,378.13071985,373.33508007,375.95422831,61982.71532615,23302663.90871471,2016-week(05)
2016-02-03,376.12187656,377.07515135,368.23308829,370.50511174,77686.26917721,28783159.84181352,2016-week(05)
2016-02-04,370.77730101,392.31094865,370.52617459,390.10311631,127444.46793402,49716484.09743483,2016-week(05)
2016-02-05,384.9669251166667,387.04499762666666,378.1045556633333,380.23980711666667,71980.21212714666,27377264.14827329,2016-week(05)
2016-02-08,377.18713836,380.41714628,373.2732776,373.53523542,72184.7967496,26963565.04796596,2016-week(06)
2016-02-09,373.40546316,378.65322401,373.40546316,376.10552451,66907.56746269,25164305.75400049,2016-week(06)
2016-02-10,376.43851337,386.28789428,376.26485345,382.49937232,110596.26639152,42303002.47578628,2016-week(06)
2016-02-11,382.65324364,384.10077569,376.51694224,380.44819584,81819.81542994,31128201.16398211,2016-week(06)
2016-02-12,387.3934943,396.13194412,387.34972125333326,395.62917280666665,78359.47865800666,31160102.880515013,2016-week(06)
2016-02-15,408.22793858,411.32999646,397.77903718,400.87285282,106921.43161684,42861899.32020054,2016-week(07)
2016-02-16,401.26856676,409.09672034,401.26856676,408.6211278,91418.88111806,37355686.3049876,2016-week(07)
2016-02-17,408.94623195,421.86568164,407.7491393,416.8963511,114378.96066486,47684171.34344556,2016-week(07)
2016-02-18,417.16725303,426.40374051,416.31259799,422.84699796,98622.67811248,41702303.3709242,2016-week(07)
2016-02-19,427.7890357866666,439.10145678666663,423.2884215233333,432.82699955,114910.87104637334,49958621.40279454,2016-week(07)
2016-02-22,439.9312336,440.71365932,433.65503667,439.40559929,111067.53809818,48803698.13975553,2016-week(08)
2016-02-23,440.60216208,443.03543667,417.93565333,421.44388706,115805.17589228,48805383.46982265,2016-week(08)
2016-02-24,421.69428198,426.77941935,414.74118656,425.68091967,85326.68996129,36321943.85471834,2016-week(08)
2016-02-25,425.92656392,428.88059944,420.88383674,425.45062698,72138.02826123,30691169.3531207,2016-week(08)
2016-02-26,431.4142411366667,434.14501229666666,424.99483231,430.3340158733333,268015.53884801996,115113657.63581192,2016-week(08)
2016-02-29,434.30141662,439.40605968,428.95207976,436.97676383,957152.47872048,418253392.6433344,2016-week(09)
2016-03-01,438.06280996,440.20781039,431.51047483,435.49478356,87285.28055818,38012284.36488726,2016-week(09)
2016-03-02,435.90614634,436.87680933,424.23466276,424.23466276,78144.23670496,33151493.9051899,2016-week(09)
2016-03-03,424.15985907,425.76644617,418.18421496,420.641193,99191.36645733,41723974.72195064,2016-week(09)
2016-03-04,410.1222293266667,415.60574311000005,398.46368425,405.2963715166666,107572.47720599,43474901.982521474,2016-week(09)
2016-03-07,407.00998581,415.82700075,405.50704895,413.99492128,80909.72206708,33496214.01784294,2016-week(10)
2016-03-08,414.72881879,417.49555938,412.95803171,413.90614525,67306.77539381,27858687.95242043,2016-week(10)
2016-03-09,414.00580712,416.17744943,411.49986295,414.28687081,64021.8345645,26523405.5052287,2016-week(10)
2016-03-10,414.8892007,417.84092354,413.45464686,417.75042584,72667.7652143,30356989.86329221,2016-week(10)
2016-03-11,417.19456893333336,421.54657863333335,413.37676472000004,415.5955245266667,66615.64830105,27708492.2065836,2016-week(10)
2016-03-14,413.85943938,417.11009145,413.85943938,417.11009145,63514.17408794,26492402.96237334,2016-week(11)
2016-03-15,417.357503,419.8810598,416.46076962,417.68816991,62594.66112499,26145049.45139564,2016-week(11)
2016-03-16,418.13878564,420.31837203,417.35286564,418.77870502,60535.9444327,25351164.41698664,2016-week(11)
2016-03-17,419.03708259,422.36302861,418.93783005,421.30801143,56814.84200289,23936548.1041643,2016-week(11)
2016-03-18,414.31909501,416.28492471333334,408.3693121133333,411.4516499966667,58612.628579863325,24096345.37554124,2016-week(11)
2016-03-21,413.96644535,413.96644535,409.43545103,413.86937646,56604.23534016,23426759.58520006,2016-week(12)
2016-03-22,414.4626077,421.63118878,413.89113293,419.03015996,64585.90563143,27063442.36807622,2016-week(12)
2016-03-23,419.42609416,420.60025293,418.59335745,419.27395253,54258.19878343,22749049.46135206,2016-week(12)
2016-03-24,419.59356926,422.24781617,416.89660367,416.92684887,53011.09980941,22101750.79881434,2016-week(12)
2016-03-25,418.25817553999997,425.5851923866667,417.12361196666666,420.85806844000007,53839.71004342,22713690.654558405,2016-week(12)
2016-03-28,426.24469584,426.24469584,422.66262173,423.9966488,58718.80078099,24896574.75250058,2016-week(13)
2016-03-29,424.44430428,426.43991401,412.52213251,416.85311146,86717.38918186,36148413.49801026,2016-week(13)
2016-03-30,416.96918378,416.96918378,412.27105176,414.17258899,58699.91059985,24311893.94642122,2016-week(13)
